Round,Echanges,Moyenne de closest_distance,Écart-type de closest_distance,Moment attribution,score_id,date_create_app,closest_distance,judge_id,red_point,blue_point,red_penalty,blue_penalty
1,2,1507.1176470588234,1371.5333974402947,"[score_id                                                     430
red_penalty                                                    0
red_point                                                      0
blue_penalty                                                   0
blue_point                                                     1
date_create                     2021-06-26 11:45:24.509953+00:00
date_change                     2021-06-26 11:45:24.509963+00:00
judge_id                                                  114819
match_id                                                   21096
date_create_app                 2021-06-26 11:45:24.390000+00:00
uuid                        142d7134-f96d-45cb-9d8e-acae9f941e9f
judge_club_id                                                118
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                          1624707924.39
closest_distance                                          1689.0
timestamp_ms                                       1624707924390
Name: 429, dtype: object]",424,2021-06-26 11:45:10.384000+00:00,1891.0,114813,0,1,0,0
1,2,1507.1176470588234,1371.5333974402947,"[score_id                                                     430
red_penalty                                                    0
red_point                                                      0
blue_penalty                                                   0
blue_point                                                     1
date_create                     2021-06-26 11:45:24.509953+00:00
date_change                     2021-06-26 11:45:24.509963+00:00
judge_id                                                  114819
match_id                                                   21096
date_create_app                 2021-06-26 11:45:24.390000+00:00
uuid                        142d7134-f96d-45cb-9d8e-acae9f941e9f
judge_club_id                                                118
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                          1624707924.39
closest_distance                                          1689.0
timestamp_ms                                       1624707924390
Name: 429, dtype: object]",425,2021-06-26 11:45:14.859000+00:00,4475.0,114813,1,0,0,0
1,2,1507.1176470588234,1371.5333974402947,"[score_id                                                     430
red_penalty                                                    0
red_point                                                      0
blue_penalty                                                   0
blue_point                                                     1
date_create                     2021-06-26 11:45:24.509953+00:00
date_change                     2021-06-26 11:45:24.509963+00:00
judge_id                                                  114819
match_id                                                   21096
date_create_app                 2021-06-26 11:45:24.390000+00:00
uuid                        142d7134-f96d-45cb-9d8e-acae9f941e9f
judge_club_id                                                118
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                          1624707924.39
closest_distance                                          1689.0
timestamp_ms                                       1624707924390
Name: 429, dtype: object]",426,2021-06-26 11:45:19.312000+00:00,4453.0,114826,0,1,1,0
1,2,1507.1176470588234,1371.5333974402947,"[score_id                                                     430
red_penalty                                                    0
red_point                                                      0
blue_penalty                                                   0
blue_point                                                     1
date_create                     2021-06-26 11:45:24.509953+00:00
date_change                     2021-06-26 11:45:24.509963+00:00
judge_id                                                  114819
match_id                                                   21096
date_create_app                 2021-06-26 11:45:24.390000+00:00
uuid                        142d7134-f96d-45cb-9d8e-acae9f941e9f
judge_club_id                                                118
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                          1624707924.39
closest_distance                                          1689.0
timestamp_ms                                       1624707924390
Name: 429, dtype: object]",427,2021-06-26 11:45:20.126000+00:00,814.0,114813,0,1,1,0
1,2,1507.1176470588234,1371.5333974402947,"[score_id                                                     430
red_penalty                                                    0
red_point                                                      0
blue_penalty                                                   0
blue_point                                                     1
date_create                     2021-06-26 11:45:24.509953+00:00
date_change                     2021-06-26 11:45:24.509963+00:00
judge_id                                                  114819
match_id                                                   21096
date_create_app                 2021-06-26 11:45:24.390000+00:00
uuid                        142d7134-f96d-45cb-9d8e-acae9f941e9f
judge_club_id                                                118
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                          1624707924.39
closest_distance                                          1689.0
timestamp_ms                                       1624707924390
Name: 429, dtype: object]",428,2021-06-26 11:45:20.625000+00:00,499.0,114819,-1,0,0,0
1,2,1507.1176470588234,1371.5333974402947,"[score_id                                                     430
red_penalty                                                    0
red_point                                                      0
blue_penalty                                                   0
blue_point                                                     1
date_create                     2021-06-26 11:45:24.509953+00:00
date_change                     2021-06-26 11:45:24.509963+00:00
judge_id                                                  114819
match_id                                                   21096
date_create_app                 2021-06-26 11:45:24.390000+00:00
uuid                        142d7134-f96d-45cb-9d8e-acae9f941e9f
judge_club_id                                                118
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                          1624707924.39
closest_distance                                          1689.0
timestamp_ms                                       1624707924390
Name: 429, dtype: object]",429,2021-06-26 11:45:22.701000+00:00,2076.0,114819,-1,0,0,0
1,2,1507.1176470588234,1371.5333974402947,"[score_id                                                     430
red_penalty                                                    0
red_point                                                      0
blue_penalty                                                   0
blue_point                                                     1
date_create                     2021-06-26 11:45:24.509953+00:00
date_change                     2021-06-26 11:45:24.509963+00:00
judge_id                                                  114819
match_id                                                   21096
date_create_app                 2021-06-26 11:45:24.390000+00:00
uuid                        142d7134-f96d-45cb-9d8e-acae9f941e9f
judge_club_id                                                118
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                          1624707924.39
closest_distance                                          1689.0
timestamp_ms                                       1624707924390
Name: 429, dtype: object]",430,2021-06-26 11:45:24.390000+00:00,1689.0,114819,0,1,0,0
2,1,2059.25,2862.4739154561157,"[score_id                                                     439
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:46:50.785681+00:00
date_change                     2021-06-26 11:46:50.785691+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:46:50.672000+00:00
uuid                        dab6d18a-6ce7-4e98-8172-4a5538d4734c
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708010.672
closest_distance                                          6302.0
timestamp_ms                                       1624708010672
Name: 438, dtype: object, score_id                                                     440
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:46:50.940723+00:00
date_change                     2021-06-26 11:46:50.940734+00:00
judge_id                                                  114826
match_id                                                   21096
date_create_app                 2021-06-26 11:46:50.854000+00:00
uuid                        90a594d1-dab4-4fdb-9aee-041acaae9545
judge_club_id                                                158
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708010.854
closest_distance                                           182.0
timestamp_ms                                       1624708010854
Name: 439, dtype: object, score_id                                                     441
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:46:51.489678+00:00
date_change                     2021-06-26 11:46:51.489688+00:00
judge_id                                                  114819
match_id                                                   21096
date_create_app                 2021-06-26 11:46:51.371000+00:00
uuid                        9bf7d845-bbc2-4366-924d-2493d111bf15
judge_club_id                                                118
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708011.371
closest_distance                                           517.0
timestamp_ms                                       1624708011371
Name: 440, dtype: object, score_id                                                     442
red_penalty                                                    0
red_point                                                      0
blue_penalty                                                   0
blue_point                                                     1
date_create                     2021-06-26 11:46:52.720946+00:00
date_change                     2021-06-26 11:46:52.720956+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:46:52.607000+00:00
uuid                        1698a016-aea1-461d-ad58-e9e50c12d42d
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708012.607
closest_distance                                          1236.0
timestamp_ms                                       1624708012607
Name: 441, dtype: object]",438,2021-06-26 11:46:44.370000+00:00,inf,114819,0,1,0,0
2,1,2059.25,2862.4739154561157,"[score_id                                                     439
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:46:50.785681+00:00
date_change                     2021-06-26 11:46:50.785691+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:46:50.672000+00:00
uuid                        dab6d18a-6ce7-4e98-8172-4a5538d4734c
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708010.672
closest_distance                                          6302.0
timestamp_ms                                       1624708010672
Name: 438, dtype: object, score_id                                                     440
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:46:50.940723+00:00
date_change                     2021-06-26 11:46:50.940734+00:00
judge_id                                                  114826
match_id                                                   21096
date_create_app                 2021-06-26 11:46:50.854000+00:00
uuid                        90a594d1-dab4-4fdb-9aee-041acaae9545
judge_club_id                                                158
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708010.854
closest_distance                                           182.0
timestamp_ms                                       1624708010854
Name: 439, dtype: object, score_id                                                     441
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:46:51.489678+00:00
date_change                     2021-06-26 11:46:51.489688+00:00
judge_id                                                  114819
match_id                                                   21096
date_create_app                 2021-06-26 11:46:51.371000+00:00
uuid                        9bf7d845-bbc2-4366-924d-2493d111bf15
judge_club_id                                                118
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708011.371
closest_distance                                           517.0
timestamp_ms                                       1624708011371
Name: 440, dtype: object, score_id                                                     442
red_penalty                                                    0
red_point                                                      0
blue_penalty                                                   0
blue_point                                                     1
date_create                     2021-06-26 11:46:52.720946+00:00
date_change                     2021-06-26 11:46:52.720956+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:46:52.607000+00:00
uuid                        1698a016-aea1-461d-ad58-e9e50c12d42d
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708012.607
closest_distance                                          1236.0
timestamp_ms                                       1624708012607
Name: 441, dtype: object]",439,2021-06-26 11:46:50.672000+00:00,6302.0,114813,1,0,0,0
2,1,2059.25,2862.4739154561157,"[score_id                                                     439
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:46:50.785681+00:00
date_change                     2021-06-26 11:46:50.785691+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:46:50.672000+00:00
uuid                        dab6d18a-6ce7-4e98-8172-4a5538d4734c
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708010.672
closest_distance                                          6302.0
timestamp_ms                                       1624708010672
Name: 438, dtype: object, score_id                                                     440
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:46:50.940723+00:00
date_change                     2021-06-26 11:46:50.940734+00:00
judge_id                                                  114826
match_id                                                   21096
date_create_app                 2021-06-26 11:46:50.854000+00:00
uuid                        90a594d1-dab4-4fdb-9aee-041acaae9545
judge_club_id                                                158
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708010.854
closest_distance                                           182.0
timestamp_ms                                       1624708010854
Name: 439, dtype: object, score_id                                                     441
red_penalty                                                    0
red_point                                                      1
blue_penalty                                                   0
blue_point                                                     0
date_create                     2021-06-26 11:46:51.489678+00:00
date_change                     2021-06-26 11:46:51.489688+00:00
judge_id                                                  114819
match_id                                                   21096
date_create_app                 2021-06-26 11:46:51.371000+00:00
uuid                        9bf7d845-bbc2-4366-924d-2493d111bf15
judge_club_id                                                118
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708011.371
closest_distance                                           517.0
timestamp_ms                                       1624708011371
Name: 440, dtype: object, score_id                                                     442
red_penalty                                                    0
red_point                                                      0
blue_penalty                                                   0
blue_point                                                     1
date_create                     2021-06-26 11:46:52.720946+00:00
date_change                     2021-06-26 11:46:52.720956+00:00
judge_id                                                  114813
match_id                                                   21096
date_create_app                 2021-06-26 11:46:52.607000+00:00
uuid                        1698a016-aea1-461d-ad58-e9e50c12d42d
judge_club_id                                                 22
match_id.1                                                 21096
PalmaresDate                                 2021-06-26 00:00:00
winner                                                      blue
PalmaresRedCountRanking                                    False
PalmaresBlueCountRanking                                   False
PalmaresRound                                                NaN
PalmaresFightNr                                                4
PalmaresFinal                                              False
PalmaresDeleted                                            False
PalmaresBlueClubID                                            67
PalmaresBlueMemberID                                      114108
PalmaresRedClubID                                            153
PalmaresRedMemberID                                       114838
PalmaresResultID                                            12.0
PalmaresTournamentID                                       11403
PalmaresTrophyRuleID                                         NaN
PalmaresPublished                                          False
PalmaresRealEndTime                          2023-05-24 11:49:36
PalmaresRealStartTime                        2023-05-24 11:43:34
PalmaresRingID                                               2.0
blue_injured                                               False
open_time                                    2023-05-24 11:42:57
red_injured                                                False
blue_height                                                  167
red_height                                                   172
timestamp                                         1624708012.607
closest_distance                                          1236.0
timestamp_ms                                       1624708012607
Name: 441, dtype: object]",440,2021-06-26 11:46:50.854000+00:00,182.0,114826,1,0,0,0
